fips,pop_total,pop_white,pop_black,pop_hispanic,income_median_household,rent_median_gross,rent_burdened_pct,evict_year,evict_filings
13097,146141,53260,71864,2093,80764.0,1447.0,34.7,2018,5208
13099,10683,4628,5541,138,53750.0,774.0,38.9,2018,103
13101,3705,2504,157,6,61723.0,833.0,42.2,2018,11
13103,67265,51410,9612,989,85465.0,1116.0,27.3,2018,721
13105,19725,12787,5065,651,49727.0,849.0,35.6,2018,230
13107,22961,13705,7448,590,50053.0,742.0,21.8,2018,292
13109,10740,5940,2935,222,53908.0,720.0,27.3,2018,122
13111,25605,23885,182,354,58073.0,876.0,27.5,2018,199
13113,120689,71231,30813,1433,108986.0,1787.0,44.9,2018,1517
13115,98985,71966,13550,1191,62540.0,971.0,42.1,2018,2218
13117,260062,172382,10689,3510,138000.0,1937.0,37.0,2018,1636
13119,23840,19662,1996,300,52264.0,778.0,33.8,2018,225
13121,1068507,420487,460766,10197,91490.0,1635.0,41.6,2018,50231
13123,31976,28082,241,1472,72542.0,955.0,37.3,2018,277
13125,2913,2530,343,9,55250.0,813.0,20.0,2018,20
13127,84987,54868,20918,758,68546.0,1060.0,38.0,2018,2285
13129,58336,47200,2160,1770,61997.0,872.0,37.3,2018,918
13131,26056,15828,7847,308,54312.0,789.0,37.7,2018,290
13133,19586,11744,6012,261,84530.0,936.0,27.0,2018,200
13135,966972,348931,274987,13018,84823.0,1713.0,49.1,2018,20867
13137,46948,37247,1602,614,65622.0,939.0,36.4,2018,284
13139,208395,140452,14159,2485,77430.0,1247.0,43.3,2018,3314
13141,8630,2280,6161,51,33182.0,671.0,71.6,2018,34
13143,30720,27822,1458,325,65016.0,884.0,29.1,2018,409
13145,35509,27098,5609,383,89184.0,941.0,35.3,2018,144
13147,26484,19848,4548,552,57241.0,814.0,37.8,2018,241
13149,11616,9884,919,396,62907.0,855.0,40.5,2018,97
13151,245417,90157,124604,3536,81612.0,1538.0,40.7,2018,7257
13153,166902,91775,52733,2411,80743.0,1143.0,38.0,2018,3110
13155,9385,6382,2375,0,53915.0,824.0,24.8,2018,114
13157,80640,64323,6222,760,85012.0,1048.0,32.0,2018,693
13159,15345,11481,2627,150,59574.0,983.0,38.8,2018,114
13161,14838,10476,2056,529,40879.0,674.0,28.7,2018,153
13163,15468,6666,8091,169,46561.0,723.0,31.1,2018,175
13165,8674,4975,3294,69,36906.0,544.0,26.8,2018,42
13167,9192,5738,3073,128,54183.0,661.0,39.0,2018,48
13169,28526,20170,7153,215,68259.0,917.0,41.3,2018,281
13171,19098,12702,5436,121,68457.0,913.0,30.0,2018,320
13173,10094,6723,2469,104,44361.0,878.0,33.6,2018,140
13175,49619,28351,18593,369,49705.0,769.0,40.0,2018,866
13177,33337,22706,7785,647,88024.0,1147.0,37.1,2018,531
13179,66826,26550,28654,1262,59013.0,1203.0,37.8,2018,1214
13181,7773,5334,2121,96,50688.0,732.0,38.5,2018,35
13183,17512,9747,4554,503,64747.0,931.0,38.3,2018,305
13185,119055,62733,44220,1665,55887.0,1002.0,43.1,2018,3660
13187,33931,30747,623,499,72388.0,1090.0,51.2,2018,324
13189,21687,11932,8911,214,54058.0,813.0,41.7,2018,527
13191,11187,7076,3333,380,50348.0,781.0,48.3,2018,121
13193,11953,3999,7062,127,37177.0,624.0,32.6,2018,246
13195,30914,24550,2853,291,58784.0,951.0,43.4,2018,260
13197,7474,4420,2155,145,50484.0,717.0,30.3,2018,49
13199,20757,11987,7926,273,56458.0,899.0,33.3,2018,279
13201,5873,3854,1604,82,58407.0,699.0,39.8,2018,39
13205,21441,10124,9862,141,51908.0,776.0,43.4,2018,421
13207,28919,21226,6250,200,82863.0,881.0,28.8,2018,228
13209,8675,5867,1991,165,51188.0,732.0,45.4,2018,82
13211,20614,15139,4472,124,85692.0,1090.0,27.1,2018,179
13213,40282,35156,246,1038,67880.0,828.0,30.1,2018,636
13215,204383,80261,95491,2703,56622.0,1072.0,41.0,2018,1640
13217,115530,48471,54805,1808,73732.0,1331.0,49.5,2018,3448
13219,42788,35795,1425,1191,115925.0,1347.0,24.2,2018,156
13221,15221,11440,2421,142,69784.0,832.0,32.4,2018,86
13223,174292,115162,38312,3011,94557.0,1622.0,31.6,2018,2313
13225,28269,13219,12240,356,68365.0,901.0,41.7,2018,400
13227,34197,31843,170,769,75293.0,1079.0,36.5,2018,317
13229,19996,16928,1965,216,56691.0,794.0,24.8,2018,194
13231,19540,17145,1665,132,84184.0,1056.0,41.7,2018,125
13233,43365,32749,5179,710,55308.0,870.0,43.3,2018,754
13235,9893,5740,3283,298,47688.0,789.0,51.0,2018,70
13237,22524,15052,5757,146,64163.0,1063.0,43.7,2018,242
13239,2092,1012,1044,14,36838.0,734.0,22.4,2018,7
13241,17107,15134,156,188,61466.0,1016.0,39.7,2018,97
13243,6270,1718,4246,73,25425.0,554.0,48.6,2018,58
13245,206040,68749,115506,2441,53197.0,1087.0,47.3,2018,6888
13247,94293,26640,54424,1603,72349.0,1341.0,48.8,2018,3340
13249,4539,3554,779,96,59647.0,746.0,37.1,2018,19
13251,14057,7865,5569,331,53017.0,629.0,23.3,2018,151
13253,9117,5755,3052,54,49559.0,819.0,16.6,2018,47
13255,68215,38826,24149,523,60217.0,1053.0,43.5,2018,3463
13257,26842,21823,2857,346,52264.0,817.0,32.1,2018,235
13259,4978,1366,3014,115,35000.0,588.0,10.7,2018,24
13261,29174,12088,14534,907,41877.0,847.0,35.3,2018,731
13263,5753,2340,3176,68,45098.0,950.0,52.0,2018,34
13265,1740,725,777,16,48036.0,715.0,32.1,2018,6
13267,24215,14086,6664,372,52351.0,660.0,28.2,2018,129
13269,7786,4559,3014,32,41743.0,665.0,53.0,2018,73
13271,12174,6303,4476,82,44948.0,614.0,51.3,2018,112
13273,8941,3252,5352,25,43812.0,727.0,39.7,2018,175
13275,45696,26633,16377,623,60140.0,996.0,40.8,2018,727
13277,41322,23623,11996,659,53165.0,799.0,29.3,2018,1014
13279,26943,17052,6399,711,54130.0,714.0,29.9,2018,503
13281,12739,11916,213,243,58400.0,822.0,42.2,2018,50
13283,6387,4117,2000,99,43750.0,668.0,24.9,2018,43
13285,69821,38943,25486,615,54905.0,1044.0,47.9,2018,2881
13287,8915,4983,3356,222,39565.0,655.0,24.7,2018,102
13289,7869,4362,3195,146,55439.0,618.0,23.9,2018,51
13291,25598,23925,225,484,65697.0,842.0,36.2,2018,143
13293,27856,18851,7382,255,50904.0,779.0,46.8,2018,483
13295,68449,61967,2994,572,55887.0,867.0,38.2,2018,992
13297,100361,72390,19800,1099,82381.0,1231.0,46.8,2018,2056
13299,35958,22336,10748,446,44833.0,786.0,43.8,2018,788
13301,5175,2041,2981,34,46776.0,676.0,38.4,2018,63
13303,19893,8413,10262,149,44009.0,836.0,44.8,2018,195
13305,30519,21987,6076,328,49562.0,839.0,35.4,2018,416
13307,2348,1080,1151,100,40764.0,663.0,34.3,2018,5
13309,7434,4385,2859,46,45262.0,551.0,36.3,2018,33
13311,28454,25797,583,299,69747.0,1015.0,33.3,2018,400
13313,103118,71835,3508,3290,64262.0,907.0,35.2,2018,1814
13315,8784,5383,2943,170,48036.0,612.0,41.6,2018,25
13317,9553,4971,3916,81,52542.0,759.0,29.8,2018,45
13319,8795,4873,3361,62,46673.0,766.0,38.5,2018,44
13321,20575,13907,4981,923,57201.0,855.0,37.9,2018,251
15001,203684,63413,1599,8245,77215.0,1411.0,41.1,2018,276
15003,1003666,188777,24427,23124,104264.0,2054.0,47.3,2018,1788
15005,43,11,0,5,86250.0,1300.0,40.0,2018,0
15007,73610,22151,466,2286,93612.0,1810.0,39.7,2018,86
15009,164632,51004,1248,4093,95076.0,1863.0,45.3,2018,326
16001,508052,430629,6510,11300,88907.0,1465.0,36.9,2018,1607
16003,4599,4212,11,231,59286.0,823.0,36.0,2018,26
16005,88457,74579,831,3674,64080.0,879.0,39.9,2018,421
16007,6552,6183,18,176,67304.0,687.0,26.3,2018,36
16009,9913,8423,73,1150,56553.0,853.0,34.2,2018,40
16011,48993,38751,133,3206,76842.0,845.0,29.3,2018,136
16013,24579,19732,117,465,84470.0,1217.0,22.6,2018,45
16015,8045,7032,17,252,77349.0,854.0,20.9,2018,28
16017,49456,45000,129,1406,65168.0,1059.0,29.4,2018,68
16019,127056,108446,681,2174,76646.0,1054.0,34.9,2018,249
16021,12695,11271,94,407,62438.0,867.0,32.5,2018,35
16023,2654,2449,0,60,43281.0,525.0,29.9,2018,32
16025,1155,902,0,30,55536.0,992.0,40.5,2018,27
16027,242405,180189,1589,7051,72355.0,1259.0,36.3,2018,664
16029,7118,6540,0,144,66653.0,800.0,47.0,2018,37
16031,25165,18194,21,882,67042.0,920.0,32.4,2018,70
16033,776,521,0,4,52083.0,771.0,10.7,2018,28
16035,8921,8020,18,364,57961.0,847.0,36.6,2018,38
16037,4411,3967,12,151,56957.0,744.0,26.1,2018,32
16039,29046,21649,921,1043,58976.0,1111.0,32.2,2018,106
16041,14715,13518,0,413,65991.0,831.0,32.4,2018,49
16043,13701,12171,39,353,72767.0,803.0,34.8,2018,44
16045,19854,17322,37,390,66245.0,887.0,25.3,2018,55
16047,15740,11348,10,484,62395.0,859.0,46.9,2018,58
16049,17120,15686,16,810,60975.0,797.0,39.0,2018,40
16051,32234,28459,40,780,82952.0,1098.0,24.8,2018,59
16053,24788,17326,28,658,69338.0,862.0,25.0,2018,86
16055,177736,156689,533,4770,77034.0,1330.0,40.9,2018,364
16057,40315,35722,420,819,65179.0,905.0,43.4,2018,53
16059,8166,7521,1,356,52057.0,721.0,52.1,2018,37
16061,3649,3042,62,222,49643.0,708.0,22.4,2018,33
16063,5276,3659,34,287,66038.0,860.0,30.9,2018,38
16065,53578,47220,492,650,58259.0,965.0,37.9,2018,56
16067,21922,15808,67,470,70060.0,909.0,29.2,2018,53
16069,42477,37533,43,2764,71466.0,936.0,39.8,2018,86
16071,4681,4403,17,112,72563.0,1009.0,46.3,2018,36
16073,12284,8979,59,871,59773.0,771.0,20.0,2018,33
16075,26190,21608,22,844,65723.0,874.0,29.3,2018,76
16077,8018,5244,72,319,59760.0,729.0,19.6,2018,37
16079,13580,12345,127,502,49975.0,880.0,39.6,2018,50
16081,12101,9967,0,315,90740.0,1196.0,43.2,2018,49
16083,92121,75172,784,2088,65338.0,1011.0,36.6,2018,220
16085,12136,11538,18,46,76125.0,1011.0,41.1,2018,31
16087,10866,9051,12,458,53608.0,919.0,43.7,2018,35
17001,65166,59271,2320,406,64962.0,826.0,36.0,2018,126
17003,5042,3186,1642,56,43523.0,540.0,27.7,2018,14
17005,16627,14765,1144,327,61603.0,735.0,36.5,2018,25
17007,53316,39578,1312,996,81638.0,1011.0,38.5,2018,51
17009,6320,4777,1091,118,72288.0,724.0,22.7,2018,8
17011,33027,29410,212,247,65894.0,838.0,30.0,2018,45
17013,4406,4183,45,28,92095.0,479.0,8.9,2018,8
17015,15621,14177,604,146,60871.0,784.0,33.2,2018,22
17017,12826,9965,489,106,64907.0,723.0,15.3,2018,22
17019,206098,136542,27538,1876,63091.0,1018.0,45.4,2018,1046
17021,33684,31334,890,149,59253.0,729.0,30.8,2018,67
17023,15328,14692,106,254,70625.0,828.0,38.1,2018,17
17025,13173,12562,93,262,57266.0,709.0,18.3,2018,12
17027,36899,33710,1164,420,82314.0,934.0,29.6,2018,47
17029,46689,42170,1783,341,56040.0,793.0,36.4,2018,203
17031,5185812,2408676,1165825,87437,81797.0,1381.0,39.3,2018,24550
17033,18588,16942,656,585,67614.0,761.0,23.0,2018,19
17035,10378,9960,15,94,69826.0,756.0,25.2,2018,7
17037,100512,76672,7815,1418,69022.0,1041.0,45.6,2018,430
17039,15461,14610,160,196,64802.0,857.0,20.7,2018,22
17041,19686,17814,267,167,74186.0,818.0,29.5,2018,20
17043,927263,623577,46564,9534,110502.0,1628.0,35.1,2018,2829
17045,16637,16023,104,82,56909.0,757.0,20.4,2018,36
17047,6118,5851,11,64,59386.0,746.0,31.6,2018,1
17049,34505,33097,226,103,75380.0,734.0,23.6,2018,42
17051,21380,19113,805,712,57113.0,740.0,32.6,2018,31
17053,13396,12258,112,110,60782.0,836.0,31.1,2018,15
17055,37541,35597,168,481,53471.0,771.0,35.4,2018,92
17057,33259,30913,858,807,58617.0,808.0,33.0,2018,82
17059,4857,4666,33,130,54626.0,500.0,18.0,2018,8
17061,11837,11375,82,82,60976.0,800.0,33.5,2018,16
17063,52920,46772,1127,360,93060.0,1137.0,38.2,2018,132
17065,7972,7654,4,55,61520.0,566.0,17.6,2018,9
17067,17434,16571,132,126,65044.0,755.0,31.5,2018,26
17069,3623,3488,43,23,57155.0,342.0,6.4,2018,7
17071,6284,5980,16,144,65651.0,834.0,24.9,2018,13
17073,48948,43316,1071,446,69912.0,837.0,30.2,2018,79
17075,26746,23962,182,294,62439.0,793.0,32.5,2018,56
17077,52706,38775,7605,816,45572.0,746.0,41.3,2018,262
17079,9233,8966,10,100,71094.0,766.0,28.1,2018,10
17081,36808,31241,2398,810,61102.0,862.0,34.3,2018,86
17083,21336,20341,124,325,79104.0,794.0,28.7,2018,24
17085,21918,20607,181,177,74954.0,795.0,32.1,2018,21
17087,13350,10971,1010,645,65203.0,634.0,39.1,2018,11
17089,516097,318622,26357,10929,100678.0,1404.0,40.6,2018,2214
17091,106833,79585,15612,1218,68325.0,1075.0,39.5,2018,430
17093,135053,93354,11247,1410,110474.0,1763.0,37.7,2018,494
17095,49294,41048,3834,343,53291.0,725.0,44.8,2018,142
17097,711885,455739,47294,13857,108917.0,1434.0,38.7,2018,2510
17099,109049,94696,2956,758,72281.0,906.0,33.6,2018,376
17101,15137,12917,1020,708,53438.0,810.0,12.6,2018,16
17103,34058,29546,1826,341,68459.0,853.0,29.3,2018,81
17105,35659,32197,1253,156,70796.0,855.0,25.0,2018,74
17107,27870,24540,1660,318,64188.0,804.0,34.8,2018,48
17109,27102,23610,1578,208,50434.0,730.0,44.7,2018,63
17111,311366,256708,4854,3596,102836.0,1358.0,40.1,2018,721
17113,170882,135586,14421,1301,78329.0,992.0,37.9,2018,613
17115,102591,77128,17554,880,62449.0,797.0,32.0,2018,604
17117,44566,42165,534,363,68518.0,789.0,33.8,2018,85
17119,264631,222292,22853,2715,74800.0,969.0,37.7,2018,1153
17121,37294,33714,1572,192,60839.0,771.0,35.4,2018,89
17123,11715,10981,49,65,69818.0,767.0,31.7,2018,18
17125,12878,12368,113,94,62127.0,760.0,42.2,2018,18
17127,13958,12270,883,138,62584.0,793.0,37.5,2018,36
17129,12169,11650,56,154,81334.0,780.0,33.4,2018,13
17131,15619,14802,88,86,71710.0,757.0,29.1,2018,22
17133,34969,33615,208,171,101635.0,996.0,36.0,2018,32
17135,28078,26225,756,514,61863.0,715.0,38.1,2018,40
17137,32621,28824,1724,289,65175.0,710.0,24.8,2018,100
17139,14469,13894,153,59,71676.0,773.0,21.6,2018,20
17141,51536,45203,627,657,79244.0,901.0,28.9,2018,109
17143,179831,123328,31509,1805,64938.0,946.0,41.3,2018,941
17145,20810,18000,1661,106,59286.0,714.0,44.4,2018,28
17147,16702,15970,266,111,87516.0,950.0,34.7,2018,10
17149,14625,14052,74,74,58029.0,659.0,33.5,2018,14
17151,3757,3365,189,113,62500.0,438.0,13.7,2018,7
17153,5074,3186,1640,66,43227.0,625.0,23.6,2018,7
17155,5600,5202,13,25,77526.0,804.0,35.2,2018,8
17157,30142,26199,2404,236,68870.0,760.0,30.4,2018,43
17159,15675,14744,71,223,60404.0,754.0,29.6,2018,21
17161,142995,104439,15668,2023,66768.0,863.0,39.1,2018,837
17163,254777,155810,71311,5923,70178.0,1032.0,39.1,2018,1484
17165,23387,21617,654,255,54945.0,711.0,39.6,2018,62
17167,195217,154464,24703,1388,74114.0,954.0,36.1,2018,1279
17169,6826,6297,318,33,66059.0,836.0,15.3,2018,10
17171,4847,4637,60,30,73013.0,669.0,17.8,2018,11
17173,20867,20200,24,272,68457.0,762.0,23.1,2018,23
17175,5324,4957,55,26,62284.0,765.0,33.5,2018,8
17177,44042,36152,3714,324,61943.0,764.0,32.9,2018,154
17179,130555,122633,1830,834,76704.0,898.0,34.1,2018,278
17181,16972,15364,135,244,56420.0,658.0,40.5,2018,20
17183,73179,57768,10827,443,54537.0,802.0,33.7,2018,441
17185,11199,10521,117,85,53650.0,774.0,38.1,2018,8
17187,16576,14067,464,310,64650.0,694.0,18.0,2018,45
17189,13682,13078,106,187,75652.0,776.0,21.2,2018,14
17191,15994,15362,52,218,53107.0,632.0,30.2,2018,12
17193,13708,13196,90,97,53097.0,706.0,35.0,2018,12
17195,55192,48497,592,683,64536.0,808.0,38.4,2018,108
17197,698450,454217,82371,10959,107799.0,1413.0,41.2,2018,2795
17199,66902,59702,2333,1412,65521.0,897.0,35.8,2018,200
17201,283289,195682,37802,4704,64363.0,986.0,40.7,2018,1918
17203,38348,36417,242,212,85629.0,907.0,26.8,2018,35
18001,35995,33861,149,416,63128.0,799.0,25.5,2018,42
18003,388791,282728,42329,5147,68839.0,976.0,36.2,2018,5310
18005,82881,66376,1481,652,80365.0,1110.0,33.6,2018,463
18007,8708,8014,128,58,61811.0,834.0,30.0,2018,28
18009,12007,11433,56,109,47560.0,635.0,29.4,2018,50
18011,72827,64543,1779,525,104865.0,1283.0,26.4,2018,258
18013,15543,14697,93,242,72644.0,960.0,52.3,2018,57
18015,20443,19412,148,142,64003.0,874.0,20.5,2018,67
18017,37703,30508,494,586,56525.0,778.0,32.8,2018,112
18019,122800,102242,8652,1843,72298.0,1058.0,35.8,2018,900
18021,26431,25112,81,252,67676.0,837.0,29.3,2018,133
18023,32967,27478,215,185,63690.0,915.0,26.6,2018,236
18025,10494,10005,28,348,48993.0,629.0,34.8,2018,34
18027,33442,30213,549,327,68561.0,837.0,33.9,2018,93
18029,50828,48385,111,348,82693.0,848.0,31.4,2018,173
18031,26411,24739,84,737,74228.0,828.0,27.5,2018,155
18033,43584,41393,92,235,70080.0,828.0,27.0,2018,402
18035,112109,96750,5949,2552,56932.0,874.0,44.1,2018,830
18037,43563,39014,717,284,71918.0,801.0,26.6,2018,180
18039,206868,155801,10154,2753,65617.0,1023.0,40.5,2018,1199
18041,23390,22107,266,213,56659.0,779.0,44.2,2018,233
18043,80512,69925,4074,792,78179.0,990.0,36.4,2018,638
18045,16546,15656,127,153,62526.0,837.0,22.8,2018,41
18047,22929,22100,34,114,79702.0,803.0,31.9,2018,53
18049,20411,18605,87,532,62878.0,861.0,32.3,2018,77
18051,32986,30067,739,291,67763.0,914.0,23.8,2018,152
18053,66377,56412,3220,2793,54007.0,799.0,35.2,2018,526
18055,30954,29700,132,266,59753.0,788.0,29.4,2018,119
18057,357176,291484,14994,2498,117957.0,1468.0,30.7,2018,1557
18059,82013,73769,2570,550,91326.0,1121.0,28.3,2018,346
18061,39785,38028,351,622,72468.0,861.0,30.9,2018,160
18063,179379,144173,16308,1525,99988.0,1364.0,35.0,2018,679
18065,48896,45480,1140,417,60144.0,807.0,29.1,2018,216
18067,83610,71318,6566,1516,62496.0,915.0,40.4,2018,771
18069,36757,34793,292,374,62734.0,866.0,29.9,2018,182
18071,46319,37783,515,875,70208.0,946.0,28.3,2018,247
18073,33198,29513,243,269,79634.0,926.0,32.2,2018,120
18075,20281,19026,62,319,54114.0,766.0,30.8,2018,64
18077,33074,30798,363,612,59987.0,865.0,26.8,2018,142
18079,27584,26084,148,371,68476.0,906.0,42.0,2018,125
18081,163983,141281,5014,1306,87227.0,1208.0,34.7,2018,591
18083,36108,32678,571,757,58863.0,782.0,26.7,2018,276
18085,80357,70634,573,656,73922.0,995.0,36.1,2018,300
18087,40596,38381,128,419,83741.0,816.0,17.7,2018,72
18089,498990,285553,115720,6825,68985.0,1094.0,43.8,2018,3111
18091,112141,88836,11728,1274,70452.0,926.0,33.9,2018,639
18093,45077,42747,186,561,65551.0,800.0,32.4,2018,191
18095,130949,111104,8251,3233,62632.0,926.0,37.2,2018,1345
18097,971822,526517,268634,15714,63450.0,1107.0,41.3,2018,37481
18099,46225,41653,232,530,68041.0,936.0,30.4,2018,122
18101,9854,9432,15,75,65345.0,643.0,40.0,2018,32
18103,35772,31784,1340,566,61130.0,794.0,31.0,2018,186
18105,139822,116590,4973,1329,63372.0,1151.0,50.8,2018,674
18107,38155,34518,251,459,66571.0,827.0,32.3,2018,188
18109,72202,68432,363,693,79088.0,988.0,39.1,2018,230
18111,13859,12356,141,191,68596.0,927.0,35.7,2018,34
18113,47417,42052,145,373,70908.0,776.0,25.3,2018,224
18115,5993,5696,21,44,67942.0,852.0,49.5,2018,39
18117,19746,18414,299,290,64758.0,838.0,33.7,2018,74
18119,21434,20472,121,312,59586.0,912.0,34.5,2018,112
18121,16346,15521,367,126,66776.0,731.0,42.4,2018,31
18123,19218,17914,413,394,61099.0,676.0,37.1,2018,53
18125,12187,11678,31,284,66250.0,676.0,37.0,2018,31
18127,174150,148272,7271,1564,85828.0,1146.0,39.3,2018,724
18129,25163,23672,175,291,79124.0,744.0,34.9,2018,102
18131,12441,11479,41,113,59956.0,715.0,35.1,2018,28
18133,37091,33996,1269,224,76182.0,883.0,31.7,2018,114
18135,24425,22331,192,293,61121.0,741.0,35.2,2018,182
18137,29039,27677,65,174,71084.0,799.0,37.7,2018,79
18139,16734,16060,109,111,64393.0,831.0,32.8,2018,59
18141,272574,196634,34362,3417,64885.0,1030.0,41.4,2018,2337
18143,24468,23213,75,481,54583.0,790.0,23.8,2018,175
18145,45104,41641,547,293,71301.0,956.0,32.9,2018,117
18147,19871,18842,110,135,70890.0,697.0,23.8,2018,38
18149,23300,21922,100,241,62933.0,690.0,30.0,2018,45
18151,34648,32297,266,578,71483.0,921.0,26.6,2018,142
18153,20766,18912,698,356,54985.0,813.0,34.6,2018,73
18155,9914,9446,28,81,65148.0,720.0,29.2,2018,45
18157,187399,142132,11227,1714,58622.0,1088.0,47.2,2018,2043
18159,15329,14482,119,92,78309.0,854.0,20.7,2018,50
18161,7028,6742,39,135,79500.0,792.0,31.6,2018,16
18163,179908,147680,17425,1613,60938.0,964.0,38.0,2018,3011
18165,15452,14851,0,262,59363.0,785.0,26.9,2018,65
18167,106201,90585,6528,1061,52525.0,879.0,47.0,2018,826
18169,30901,29170,364,312,68414.0,752.0,30.4,2018,71
18171,8469,8036,8,263,74635.0,815.0,34.1,2018,22
18173,64650,58751,1334,1154,95027.0,1008.0,30.7,2018,333
18175,28167,27033,77,199,61358.0,760.0,36.1,2018,42
18177,66377,57723,2737,1214,56652.0,813.0,40.8,2018,2099
18179,28261,26355,297,180,69741.0,837.0,29.2,2018,67
18181,24709,21739,110,181,66143.0,853.0,33.7,2018,105
18183,34388,32237,70,408,75790.0,867.0,31.8,2018,64
19001,7471,7091,101,79,66176.0,730.0,32.5,2018,11
19003,3641,3475,13,110,68828.0,909.0,21.2,2018,3
19005,14038,12690,246,177,66000.0,717.0,28.1,2018,13
19007,12242,11641,121,188,51146.0,779.0,37.2,2018,27
19009,5622,5351,15,48,54152.0,707.0,46.8,2018,6
19011,25698,24484,104,152,84742.0,815.0,28.1,2018,47
19013,130693,105125,12565,2200,64581.0,962.0,39.8,2018,1074
19015,26669,25174,340,176,79741.0,826.0,25.8,2018,87
19017,25118,23406,283,124,83343.0,844.0,25.7,2018,22
19019,20645,19907,154,121,78430.0,802.0,30.9,2018,36
19021,20684,13633,637,153,66564.0,835.0,26.1,2018,25
19023,14301,13632,24,105,69651.0,780.0,28.4,2018,10
19025,9858,9118,149,100,66875.0,690.0,23.1,2018,8
19027,20677,19347,173,163,68528.0,722.0,29.7,2018,23
19029,13115,12606,112,145,61657.0,769.0,39.0,2018,31
19031,18427,17581,95,86,79080.0,860.0,38.5,2018,25
19033,42785,38939,957,387,65537.0,840.0,26.0,2018,192
19035,11587,10535,253,84,64478.0,711.0,38.1,2018,14
19037,11868,11325,88,63,73421.0,779.0,17.7,2018,10
19039,9690,8324,4,223,66821.0,836.0,22.0,2018,30
19041,16446,15552,90,231,64082.0,798.0,27.8,2018,36
19043,17069,16368,112,85,62326.0,764.0,34.0,2018,19
19045,46383,41897,1357,497,65177.0,825.0,37.4,2018,199
19047,16289,11418,304,236,65039.0,727.0,28.3,2018,17
19049,104136,88381,2568,880,102349.0,1239.0,28.3,2018,308
19051,9127,8733,0,151,79505.0,878.0,23.4,2018,8
19053,7669,7127,126,77,57146.0,663.0,22.6,2018,11
19055,17549,16770,2,270,76205.0,743.0,36.0,2018,13
19057,38597,33312,1628,361,60662.0,908.0,47.0,2018,234
19059,17844,16870,10,83,74570.0,930.0,32.4,2018,31
19061,98948,88908,2890,470,75919.0,944.0,38.8,2018,407
19063,9316,8252,208,33,65181.0,731.0,34.6,2018,13
19065,19393,17981,162,264,58764.0,813.0,38.8,2018,28
19067,15502,14009,185,71,64500.0,672.0,25.2,2018,31
19069,9977,8679,59,170,63648.0,649.0,26.7,2018,17
19071,6570,6141,41,58,73750.0,753.0,16.2,2018,10
19073,8722,8182,12,169,59159.0,774.0,26.7,2018,11
19075,12352,11876,86,44,83617.0,777.0,25.2,2018,12
19077,10646,9999,50,90,79981.0,823.0,35.1,2018,12
19079,14893,13023,181,151,71750.0,853.0,28.6,2018,28
19081,10718,10045,94,68,70212.0,784.0,39.6,2018,14
19083,16729,15402,168,436,64906.0,814.0,34.9,2018,22
19085,14645,14088,11,109,77027.0,854.0,30.3,2018,25
19087,20228,17803,537,511,64604.0,770.0,35.0,2018,40
19089,9459,8876,5,150,67336.0,699.0,28.0,2018,13
19091,9573,8793,32,73,66994.0,731.0,22.7,2018,16
19093,6944,6543,61,95,62841.0,669.0,21.9,2018,6
19095,16547,15697,104,81,72185.0,722.0,27.5,2018,21
19097,19429,18640,149,110,71605.0,800.0,36.0,2018,33
19099,37864,35155,589,280,70128.0,822.0,34.0,2018,133
19101,15676,13269,932,325,56824.0,881.0,48.9,2018,63
19103,154881,120233,11695,2073,74721.0,1104.0,47.3,2018,627
19105,20799,19215,420,264,73071.0,759.0,27.9,2018,37
19107,9964,9558,65,99,60856.0,822.0,33.8,2018,14
19109,14610,13608,87,92,65656.0,859.0,34.1,2018,15
19111,33175,30391,924,306,59803.0,814.0,32.4,2018,100
19113,229463,194149,13344,2655,76421.0,915.0,35.2,2018,1968
19115,10710,8835,67,364,80223.0,797.0,19.6,2018,17
19117,8685,8339,17,73,67921.0,738.0,29.4,2018,9
19119,12087,11429,36,97,72881.0,802.0,23.0,2018,4
19121,16760,16031,211,121,89542.0,938.0,25.4,2018,30
19123,22045,20540,338,229,69019.0,821.0,27.2,2018,57
19125,33551,31812,170,148,78059.0,880.0,31.5,2018,65
19127,39971,29835,777,765,72785.0,860.0,26.0,2018,162
19129,14563,13742,56,237,87810.0,888.0,23.2,2018,26
19131,10548,10206,37,34,68704.0,739.0,32.3,2018,6
19133,8619,8132,13,235,62944.0,795.0,33.6,2018,10
19135,7546,7189,16,165,72518.0,787.0,39.3,2018,12
19137,10254,9566,59,92,63190.0,782.0,38.9,2018,31
19139,42735,35076,1247,467,69512.0,966.0,34.4,2018,162
19141,14103,12682,186,88,68216.0,770.0,28.5,2018,14
19143,6114,5484,46,98,69138.0,796.0,45.3,2018,4
19145,15168,14049,279,257,57752.0,731.0,29.4,2018,29
19147,8902,8239,155,76,68963.0,599.0,27.9,2018,7
19149,25699,23270,607,249,81600.0,865.0,20.6,2018,22
19151,7040,6459,74,62,63423.0,743.0,25.0,2018,7
19153,497441,387043,37411,5982,81621.0,1113.0,34.3,2018,5324
19155,93407,83108,1709,1297,71446.0,970.0,33.8,2018,753
19157,18582,17026,234,134,64837.0,864.0,33.8,2018,42
19159,4664,4472,9,121,69821.0,745.0,32.1,2018,4
19161,9759,9267,54,49,70991.0,643.0,23.8,2018,6
